study_region,population,genetic_region,gnomad_labeled_subpop,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
EUR,TSI,EUR,tsi,-0.10886,-0.24262,-0.0051333,0.083529,-0.0061342,-0.0021199,0.036719,0.0047903,0.0038546,0.0087662,-0.0067871,0.00113,-0.0017997,-0.0024707,-0.0026243,0.00088364,0.0037428,-0.020971,-0.0018547,0.0042693
EUR,TSI,EUR,tsi,-0.11019,-0.24667,-0.0044257,0.089749,-0.0040716,-0.0011854,0.035584,0.0074596,0.0014997,0.012607,-0.0099904,0.0053666,-0.0013784,0.0028078,-0.00050984,-0.00080314,0.006476,-0.021759,0.0019133,0.0069792
EUR,TSI,EUR,tsi,-0.11278,-0.25111,-0.0024649,0.083463,-0.0034877,0.0039371,0.032523,-0.00037601,0.0018036,0.010962,-0.0097415,0.010921,0.0042401,0.0034903,-0.0027092,0.00010433,0.0092853,-0.015556,0.0040451,7.7215e-05
EUR,TSI,EUR,tsi,-0.11173,-0.25047,-0.0024511,0.088432,-0.0039353,0.00010582,0.039122,0.0065213,-0.0015749,0.0015821,-0.0080465,0.008322,-0.0023085,0.0046231,-0.0050061,-0.0074933,0.010012,-0.01194,0.0055919,0.001188
EUR,TSI,EUR,tsi,-0.11148,-0.24479,-0.00089967,0.08147,-0.0030109,-0.00072206,0.036636,0.006672,-0.0033738,0.0065143,-0.0095491,0.0088826,-0.0021588,0.0025775,0.0033007,-0.002431,-0.0029128,-0.008813,0.007636,0.0014851
SAS,GIH,CSA,gih,-0.12365,-0.083428,0.11024,-0.13695,0.019419,0.00072152,-0.0078514,-0.003837,-8.6851e-05,0.0055056,-0.00040009,0.0020203,0.0016856,0.0012031,-8.4391e-05,-0.0030765,0.0039192,-0.0039074,0.0034724,-0.0064927
SAS,GIH,CSA,gih,-0.1191,-0.093187,0.10533,-0.13646,0.029779,0.0011599,-0.010918,-0.0028891,-0.0018377,0.00061337,9.3892e-05,-0.0031016,0.00086999,0.0016332,-0.0026444,-0.0070556,0.0093213,-0.0047157,-0.0059834,-0.01013
SAS,GIH,CSA,gih,-0.12305,-0.070583,0.13058,-0.17029,0.030424,0.002408,-0.010519,0.00021437,0.0005729,0.022436,-0.0047827,8.2393e-05,0.0039604,-0.0088203,0.0037692,0.0034456,-0.0028868,-0.0026512,-0.0086667,0.0068182
SAS,GIH,CSA,gih,-0.11932,-0.071892,0.13045,-0.16854,0.026433,0.0013793,-0.014255,-0.007606,0.0065049,0.024279,-0.0013106,0.0049536,0.00047524,0.0054586,0.002918,0.0012721,0.0040872,0.013402,0.0023182,0.0012152
SAS,GIH,CSA,gih,-0.1233,-0.10854,0.090126,-0.10996,0.01925,0.003151,-0.013752,-0.0022127,-0.001844,-0.019667,-0.00067976,0.0058403,0.0034522,0.003226,0.00070434,-0.012327,-0.0025065,-0.0087761,-0.0013288,-0.013909
SAS,GIH,CSA,gih,-0.12194,-0.070218,0.13111,-0.16685,0.030593,0.00010301,-0.011903,-0.001648,0.0028833,0.017972,0.00080481,0.0029753,-0.00076231,0.0003398,0.0039896,0.0037023,0.0028027,0.0046193,0.0031425,3.1923e-05
SAS,GIH,CSA,gih,-0.12219,-0.09035,0.11182,-0.13821,0.028126,0.0010008,-0.015365,-0.00063273,0.00054809,-0.00448,0.0045178,0.00073373,-0.001804,0.0019048,-0.003235,-0.0051491,0.0019037,-0.0035272,0.0028774,-0.0088051
SAS,GIH,CSA,gih,-0.12137,-0.068154,0.12761,-0.16882,0.031488,-0.00088072,-0.011384,-0.0053853,0.005458,0.019142,-0.0016822,0.0054081,-0.0024729,-0.0033219,0.0015112,0.0080927,0.0012235,0.011687,0.004711,0.0070876
SAS,GIH,CSA,gih,-0.12407,-0.089796,0.10921,-0.13181,0.027531,0.001197,-0.012498,-9.3643e-05,-0.0010062,-0.0049294,0.0004796,0.00027978,-0.0016961,0.0069222,-0.0047487,-0.0081275,0.0029839,-0.0053186,-0.0013904,-0.0025795
SAS,GIH,CSA,gih,-0.12169,-0.076451,0.12904,-0.16743,0.029083,0.00092379,-0.013721,-0.0069464,-0.00046719,0.023843,-0.0052944,0.0047996,-0.00090835,0.0036498,0.0015333,0.0069612,-0.0014798,0.0044207,0.0027022,0.0047261
SAS,GIH,CSA,gih,-0.12049,-0.12471,0.080978,-0.094098,0.02619,0.0035883,-0.00026647,0.0085108,-0.0017466,-0.04939,-0.0064299,0.0026137,0.0036279,0.0039661,0.00086762,-0.01785,0.0045127,-0.019757,0.00036338,-0.022522
SAS,GIH,CSA,gih,-0.12073,-0.06765,0.13352,-0.16643,0.033923,-0.0011645,-0.0099829,-0.0030788,-0.0016555,0.027141,-0.00013067,0.0012355,0.0032537,-0.0037898,0.0051531,0.0066108,0.0043589,0.013944,0.00052484,0.0020762
SAS,GIH,CSA,gih,-0.12589,-0.064153,0.12699,-0.17631,0.026993,-0.001691,-0.017578,-0.0043846,0.0016871,0.026391,0.0043066,0.0026463,0.0013061,0.0047777,0.00027231,0.0018897,0.0072343,0.010803,0.0031235,0.0097151
SAS,GIH,CSA,gih,-0.12181,-0.1124,0.087553,-0.10943,0.018423,-0.00051782,-0.017277,-0.0015836,-0.002313,-0.023516,0.0001055,-0.0038279,-0.00093897,-0.0019902,-0.0027294,-0.01349,0.0047089,-0.0043991,-0.0042774,-0.0099751
SAS,GIH,CSA,gih,-0.12218,-0.06777,0.12986,-0.16519,0.027366,0.00026652,-0.012378,-0.0032333,0.0048425,0.025116,0.0036513,0.0011305,-3.0665e-05,-0.0024904,0.0057857,0.0043662,0.0078758,0.0018666,0.0038952,0.007143
SAS,GIH,CSA,gih,-0.12376,-0.09606,0.10045,-0.12366,0.021392,0.0022014,-0.0096407,-0.0013839,-0.00033394,-0.010183,-0.0024687,-0.003098,-0.0052439,0.0027028,0.0014021,-0.0092595,0.01103,-0.0053396,0.00022454,-0.011304
SAS,GIH,CSA,gih,-0.12245,-0.088465,0.11125,-0.141,0.02676,-0.00013606,-0.014099,8.129e-05,-0.00065691,0.00076099,-0.0026532,-0.0037744,0.00034822,-0.0023291,0.0024888,-0.002279,0.0059177,-0.0081906,-0.0034522,-0.0031989
SAS,GIH,CSA,gih,-0.12177,-0.067913,0.1307,-0.16867,0.030805,-0.00042199,-0.010359,-0.0036543,0.0039868,0.02413,-0.00092043,-0.0011026,-0.00075843,-0.0020006,0.0022932,0.0081615,0.0011795,0.0079949,0.00356,-0.0058184
SAS,GIH,CSA,gih,-0.12314,-0.066212,0.134,-0.1761,0.029424,-0.0031368,-0.0083786,-0.0014925,0.003945,0.024716,0.00073915,0.0038739,0.0044127,0.0016072,0.0036317,0.0073857,-0.0028864,0.0026145,0.00060067,0.0079366
SAS,GIH,CSA,gih,-0.12227,-0.066891,0.12956,-0.16938,0.027741,-0.0050071,-0.011464,-0.0052763,0.005991,0.033351,-0.0017044,-0.00052582,0.0023033,-0.003929,0.0026598,0.0083581,0.004136,0.0064134,-0.00095495,0.0095229
SAS,GIH,CSA,gih,-0.12287,-0.12345,0.080418,-0.092087,0.027873,0.0025906,-0.0020306,0.010599,-0.00077399,-0.050974,-0.0042443,-0.0033462,0.0089004,0.0026061,-0.0055929,-0.020551,0.0082153,-0.018963,-0.004654,-0.020109
SAS,GIH,CSA,gih,-0.12196,-0.11803,0.094928,-0.11411,0.024568,0.0033635,0.0021299,0.0016471,-0.0021551,-0.036561,-0.0053022,-0.0017309,0.0014029,-0.0023355,-0.0024806,-0.020031,-0.00070524,-0.019511,0.0029126,-0.013745
SAS,GIH,CSA,gih,-0.12103,-0.077249,0.11082,-0.13762,0.026055,-0.0031628,-0.0014971,-0.0011563,-0.0044887,-0.013458,0.0022172,-0.0011031,-0.0010852,0.0028903,-0.0021605,-0.010881,0.0028409,-0.0076867,0.0020976,-0.0074833
SAS,GIH,CSA,gih,-0.12182,-0.070808,0.13438,-0.1696,0.030716,0.00077484,-0.014079,-0.0057413,0.005644,0.019961,-0.0016451,0.0056011,0.0060773,0.0010893,0.002432,0.0065708,-0.00023957,0.010656,-0.0050953,-0.00045461
SAS,GIH,CSA,gih,-0.12354,-0.071917,0.12629,-0.16483,0.027928,-0.0016998,-0.0077487,-0.0019277,0.0060628,0.019692,-0.0072682,-0.0049552,-0.0053843,-0.0018164,0.0064173,0.0025399,0.0097571,-0.001453,-0.00017481,0.0029257
SAS,GIH,CSA,gih,-0.1203,-0.071101,0.13121,-0.16854,0.026078,-0.0012536,-0.018923,-0.0053467,0.0012532,0.027667,-0.00080083,-0.0054482,0.0030326,-0.00051744,0.00082731,0.0020178,0.0084026,0.0019875,-0.0028207,0.0044769
SAS,GIH,CSA,gih,-0.12522,-0.07013,0.12847,-0.16581,0.023888,-0.0001534,-0.010327,-0.0031312,0.0048244,0.018441,-0.0015484,-0.00029281,-0.0034873,0.0028416,0.0021072,0.0055359,0.0029283,0.0032501,-0.0043335,0.01331
SAS,GIH,CSA,gih,-0.11928,-0.11099,0.098952,-0.12136,0.017329,0.0011509,-0.010825,0.0019909,0.00051802,-0.017863,0.0044275,0.0010057,0.0012927,-0.0026082,-0.0041783,-0.011415,-0.0002417,-0.0039853,-0.00041458,-0.0066534
SAS,GIH,CSA,gih,-0.12128,-0.094886,0.097206,-0.124,0.0228,0.00021866,-0.014105,-0.0023806,-0.0010406,-0.010767,-0.0017305,0.0061864,0.00082435,-0.0011909,-0.001223,-0.011459,0.0021897,-0.0022483,-0.0022779,-0.005447
SAS,GIH,CSA,gih,-0.12313,-0.061573,0.13611,-0.17387,0.027877,-0.0025607,-0.013881,-0.0065112,0.0076929,0.035595,0.003075,-0.0012135,0.0030428,-0.0015488,0.0019208,0.008372,0.0079364,0.0017438,-0.0015554,0.0087887
SAS,GIH,CSA,gih,-0.12302,-0.093622,0.103,-0.12552,0.021809,0.0009377,-0.011144,-0.0036199,0.0025091,-0.01138,-0.0051272,-0.0046105,-0.0020756,0.00037001,-0.0012166,-0.0065791,0.0036785,-0.0062459,-0.0073504,-0.0057342
SAS,GIH,CSA,gih,-0.12635,-0.10153,0.093033,-0.11827,0.023176,-0.0019203,-0.011238,-0.0011383,-0.0040603,-0.018767,0.0010066,0.0001305,0.0013688,-0.0028135,0.001618,-0.010658,-0.0011947,-0.0075266,-0.0049435,-0.01754
SAS,GIH,CSA,gih,-0.12267,-0.077636,0.11943,-0.15048,0.029765,-0.0013123,-0.013642,-0.002784,0.0023578,0.0042807,0.00033351,0.004788,-0.0047297,0.0021315,-0.0032107,-0.0015692,-6.2046e-05,0.0070963,-0.00037906,-0.0045236
SAS,GIH,CSA,gih,-0.12365,-0.066149,0.1286,-0.16784,0.028487,-0.0010747,-0.010692,0.0018686,0.0015532,0.023415,-0.00056297,0.0047994,-0.00081583,-0.0016535,0.0026682,0.0047943,-0.00054395,0.0056774,4.6497e-05,0.014655
SAS,GIH,CSA,gih,-0.11995,-0.0786,0.12906,-0.16869,0.034079,0.0040045,-0.012372,-0.0021923,-0.00081005,0.019792,-0.0015627,0.0017084,0.0022118,-0.0053656,-0.00067704,0.0049828,-0.0014941,0.0030011,0.00061512,0.0028847
SAS,GIH,CSA,gih,-0.12084,-0.09906,0.094932,-0.12152,0.021379,-0.0018896,-0.0095699,0.0068992,-0.00068842,-0.012026,0.0042546,-0.0072177,0.0027859,-0.0031986,0.0031984,-0.010718,-0.0053911,0.0017014,-0.0068997,-0.016813
SAS,GIH,CSA,gih,-0.125,-0.097057,0.098786,-0.11878,0.022143,0.00051443,-0.010358,-0.0015431,-0.00086839,-0.0039487,-0.0038169,-0.00098839,-0.0043466,0.0036081,0.0020104,-0.0039654,0.0017044,-0.0023839,-0.0017003,-0.003705
SAS,GIH,CSA,gih,-0.12315,-0.068804,0.13113,-0.16631,0.029589,-0.0025727,-0.01149,-0.0031515,0.0013228,0.020977,-0.0043777,0.004136,-0.0011568,-0.0006816,0.0038464,0.0078387,0.0030814,0.00033763,0.0069645,0.0021644
SAS,GIH,CSA,gih,-0.12007,-0.090949,0.1106,-0.13742,0.027921,-0.0041318,-0.0018524,-0.0015129,0.001571,-0.0082831,0.0012623,0.00056275,-0.0014346,0.0037707,-0.0025425,-0.008005,-0.0037401,-0.010967,0.0025114,-0.008098
SAS,GIH,CSA,gih,-0.12502,-0.087788,0.10914,-0.14125,0.024312,-0.00097434,-0.0092555,-0.005988,0.0023091,-0.0039467,-0.00084272,-0.0029782,0.005253,0.0018552,-0.0013365,-0.00061055,0.0014729,0.0011035,0.0026763,-0.001077
SAS,GIH,CSA,gih,-0.12513,-0.064009,0.13341,-0.17358,0.027658,-0.0011757,-0.010488,-0.0062985,0.0025776,0.03373,0.00021252,0.004532,0.0019613,-0.0019353,0.0067841,0.011382,-0.0026489,0.0027607,0.00065253,0.0014654
SAS,GIH,CSA,gih,-0.12203,-0.041631,0.13363,-0.17247,0.015774,-0.0017322,-0.010119,-0.0046057,0.0074384,0.048282,0.0033817,0.00087003,-0.00018634,0.00080551,0.0023867,0.012939,0.0013591,0.0073928,-0.0010811,0.0091992
SAS,GIH,CSA,gih,-0.12436,-0.067939,0.13055,-0.16524,0.022794,0.00027354,-0.012052,-0.0023503,0.0042076,0.022652,-0.00072219,-0.0033058,0.00091267,-0.0008898,0.0033312,-0.0009301,0.00027615,0.010371,0.0016732,0.0034612
SAS,GIH,CSA,gih,-0.12302,-0.094022,0.094733,-0.12115,0.023581,0.0005988,-0.013568,-0.0039152,-0.00017295,-0.0082047,-0.0014455,0.0060938,-0.0018145,-0.0001233,0.00084524,-0.0060584,0.0021012,-0.0028458,-0.00091916,-0.0042416
SAS,GIH,CSA,gih,-0.12308,-0.081296,0.11493,-0.14832,0.02776,-0.0023089,-0.013213,-0.0042863,0.0048899,0.0077323,0.001678,-0.0035238,-0.0024661,-0.0025846,0.00028107,-0.0048608,0.0040207,-0.0035816,0.0032656,-0.0065492
SAS,GIH,CSA,gih,-0.12384,-0.066087,0.13338,-0.17693,0.035944,0.00079223,-0.012929,-0.0058575,0.006871,0.028262,-0.001385,0.0024328,0.0012249,-0.0024981,-0.0038252,0.0018521,0.0049979,0.0082673,0.0021903,0.0028445
SAS,GIH,CSA,gih,-0.12051,-0.084866,0.11948,-0.14566,0.027013,0.00023051,-0.0091982,-0.0047549,-2.9186e-05,0.003531,-3.8948e-05,-0.0060272,0.0035372,0.009328,-0.0011735,-0.0075026,-0.0035666,-0.0065531,-0.00051847,0.00075436
SAS,GIH,CSA,gih,-0.12228,-0.11329,0.082278,-0.10365,0.023883,0.0010172,-0.0098723,0.0032996,-0.0024232,-0.025119,-0.0052554,-0.0013901,-0.0012566,0.00089005,-0.0047933,-0.00888,0.00051371,-0.010336,-0.00022641,-0.014131
SAS,GIH,CSA,gih,-0.12215,-0.075648,0.11981,-0.15113,0.027887,-0.0015225,-0.010783,0.00017705,0.002522,0.012722,-0.005046,-0.0032927,0.0061471,-0.0069,-0.0017443,-0.0013659,-0.0042016,0.0016298,-0.0021379,-0.0013403
SAS,GIH,CSA,gih,-0.1198,-0.052261,0.13335,-0.16908,0.017084,8.5006e-05,-0.013399,-0.013228,0.007823,0.037373,-0.0025069,-0.0037674,0.0019497,0.0001089,0.002011,0.013454,-0.0041758,0.0076656,0.0044167,0.0060209
SAS,GIH,CSA,gih,-0.12391,-0.053626,0.12635,-0.16402,0.021244,-0.0025567,-0.011626,-0.010832,0.004886,0.035787,0.0019818,-0.0049452,-0.0045974,0.0031086,0.0045332,0.011052,-0.00054358,0.012992,-0.0014591,0.012322
SAS,GIH,CSA,gih,-0.12055,-0.11028,0.085284,-0.11335,0.025508,0.0035463,-0.013064,-0.002842,-0.0043092,-0.026952,-0.00018633,-0.0047093,0.0012016,-0.0066616,-0.0042989,-0.012192,-0.0029068,-0.010681,0.0029407,-0.014706
SAS,GIH,CSA,gih,-0.1213,-0.069609,0.1298,-0.1637,0.028859,0.0032698,-0.011003,-0.0052512,0.0042229,0.027505,-0.0026905,0.0038711,-0.0044125,0.0030019,-3.953e-05,-0.0011705,0.0054638,0.006838,0.00031739,0.0079246
SAS,GIH,CSA,gih,-0.12319,-0.066608,0.13086,-0.16639,0.023715,0.00012713,-0.013543,-0.00083628,0.006284,0.023376,0.0010235,-0.0012643,-5.7302e-05,0.0056013,0.0063909,0.0043671,0.0045599,0.0049069,-0.0044477,0.0067629
SAS,GIH,CSA,gih,-0.12429,-0.065895,0.12968,-0.16714,0.029517,-0.00066542,-0.014437,-0.0070954,0.0050832,0.021199,-0.00031624,-0.0052431,-0.00041504,-0.0034783,0.004412,0.0023353,0.0038271,0.0002843,0.0013339,0.0011035
SAS,GIH,CSA,gih,-0.12398,-0.074226,0.12539,-0.16409,0.024283,0.0018577,-0.020322,0.0013007,-0.0018724,0.01691,0.0021607,0.0022586,0.0013244,-0.0042379,0.00055511,0.0046045,-0.0011958,0.0022142,-0.0040983,0.0025629
SAS,GIH,CSA,gih,-0.12526,-0.072422,0.13231,-0.1684,0.024518,-0.00010194,-0.0070598,-0.00046734,0.0024521,0.025369,-0.0040039,-0.0019589,0.0065473,0.0015335,-0.0003634,0.003685,0.00045035,0.0058044,0.00033923,0.0093199
SAS,GIH,CSA,gih,-0.12233,-0.066688,0.13178,-0.17537,0.02876,-0.0029793,-0.014699,-0.0048362,0.0058669,0.02966,0.0025712,-0.003797,-0.0024295,0.00095609,-0.0022626,0.0015298,0.0057897,0.0051582,-0.0003552,0.009612
SAS,GIH,CSA,gih,-0.12235,-0.070032,0.13708,-0.17028,0.024641,-0.00055904,-0.015847,-0.0022491,0.0019287,0.023045,-0.0009548,0.0023559,0.0027257,0.0025141,0.005198,0.0015132,-0.0019916,0.006749,-0.0038398,0.0033577
SAS,GIH,CSA,gih,-0.12505,-0.078242,0.11498,-0.14521,0.021203,0.0037564,-0.005905,-0.0051137,0.0046391,0.015033,-0.0058372,0.0059247,0.0051151,-0.00096981,-0.0013103,-0.010265,-0.0032108,-0.0075399,0.0025394,0.00033201
SAS,GIH,CSA,gih,-0.12304,-0.067144,0.13693,-0.17585,0.029944,0.00026299,-0.011922,-0.0049492,0.0070744,0.0302,-1.0603e-05,0.00062691,0.0010034,0.0039506,0.00057342,0.0047398,0.0018609,0.0029329,-0.0018887,0.01032
SAS,GIH,CSA,gih,-0.12142,-0.067262,0.13011,-0.17149,0.030925,0.0012831,-0.0095849,-0.00091895,0.0028536,0.016894,-0.0055095,-0.0026175,0.0019517,-0.00098127,0.0042287,7.3815e-05,0.0061625,0.0048055,0.0048811,0.00028565
SAS,GIH,CSA,gih,-0.12756,-0.067292,0.12459,-0.16354,0.028194,0.0013215,-0.01095,-0.0072908,0.0060988,0.016331,0.00091435,-0.00060451,0.0028981,-0.00067515,6.9035e-05,-0.0037118,-0.001815,0.0028342,-0.0011808,-0.0039412
SAS,GIH,CSA,gih,-0.12269,-0.077218,0.11848,-0.15296,0.02718,0.00019382,-0.010418,-0.00034826,0.0022992,0.01308,0.0011156,0.0019189,-1.6088e-05,-0.0016167,0.0023909,-0.0033511,0.0043195,-0.0020562,-0.0044673,0.0013366
SAS,GIH,CSA,gih,-0.12587,-0.07083,0.13127,-0.16742,0.031108,-0.0014587,-0.0071203,-0.0020197,0.0060944,0.022267,0.00092374,0.0046969,0.00040232,-0.0032783,0.00052312,0.0062784,-0.0048823,0.01066,0.0035187,0.0053419
SAS,GIH,CSA,gih,-0.12303,-0.07307,0.1267,-0.16468,0.030876,-0.00067349,-0.0080868,-0.0022503,0.0034327,0.017754,0.0028191,-0.0008661,-0.00070342,0.00016495,0.0034346,0.0061627,0.0004585,0.005865,0.00026824,0.0017525
SAS,GIH,CSA,gih,-0.12076,-0.070063,0.12887,-0.17158,0.030278,0.0014125,-0.010182,-0.0028996,0.00313,0.023008,-0.0013888,0.00049919,-0.00097164,0.0023969,0.0013193,0.0099524,0.0040914,0.0047674,0.0026313,0.0044429
SAS,GIH,CSA,gih,-0.11982,-0.070003,0.12495,-0.16399,0.03042,0.0018174,-0.012272,-0.0017765,0.00095808,0.021978,0.0027815,-0.00072769,-0.0073837,0.00072204,0.0061751,0.00035131,0.0032856,0.003965,0.002558,-0.0068107
SAS,GIH,CSA,gih,-0.12354,-0.069894,0.13095,-0.17246,0.033502,-0.0041362,-0.0076392,-0.0055161,0.0041968,0.028316,-0.0015281,-0.0031196,-0.00058874,0.0014254,0.001388,-0.003704,-0.0061448,0.0058209,0.0028097,0.010297
SAS,GIH,CSA,gih,-0.11955,-0.068253,0.13318,-0.17246,0.031459,-0.0021571,-0.012754,-0.0052191,0.0058124,0.022687,-0.0012882,0.0047076,-0.0017713,0.00061993,0.0025297,0.0057542,0.0025902,0.0052018,-0.0032025,0.0073015
SAS,GIH,CSA,gih,-0.12223,-0.07283,0.13081,-0.17118,0.031231,0.00099303,-0.015252,-0.0014236,0.005441,0.031852,-0.0024334,-0.0042224,0.0023723,0.0049476,0.0069988,-0.0012246,0.00030502,0.011486,-7.803e-05,0.006213
SAS,GIH,CSA,gih,-0.12564,-0.076801,0.12581,-0.1543,0.031835,-0.0039392,-0.010726,-0.0013483,0.001623,0.01568,0.0012396,-0.0014499,3.3525e-05,0.0025796,0.0093032,-0.0046743,0.0016055,0.0050386,-0.004345,-0.0090163
SAS,GIH,CSA,gih,-0.11978,-0.067495,0.13109,-0.17197,0.030085,-0.00092739,-0.011176,-0.00097467,0.0042621,0.020266,0.00308,-0.0023422,0.0010836,-0.0024492,0.0042383,0.00272,0.0022882,0.0003681,-0.0059644,-0.00043545
SAS,GIH,CSA,gih,-0.12066,-0.074732,0.12836,-0.16481,0.032016,-0.0020992,-0.0090901,-0.0037118,0.0020114,0.018493,-0.0038973,-0.0023417,0.0053178,-0.0033877,0.00042617,-0.00032142,0.0011817,0.001264,-0.0022893,0.003912
SAS,GIH,CSA,gih,-0.12096,-0.11127,0.096536,-0.11475,0.023176,0.00073801,-0.006204,8.9424e-05,-0.0034524,-0.021471,0.0021394,0.0023097,-0.00018041,-0.0017376,-0.0054789,-0.013747,0.0073027,-0.010243,0.0039073,-0.0089116
SAS,GIH,CSA,gih,-0.12175,-0.072123,0.13014,-0.16774,0.030412,-0.0021944,-0.0075085,0.00096429,0.0043375,0.025808,0.00098414,-0.00032736,0.0017752,0.0088253,0.001912,0.00073755,0.00020477,0.0031635,-0.00011642,0.0031422
SAS,GIH,CSA,gih,-0.12094,-0.071925,0.13078,-0.16658,0.029754,-0.0013361,-0.015309,-0.00029684,0.0057701,0.023495,-0.0028886,0.0014019,0.00351,-0.0035812,0.0039692,0.0063789,0.00083651,0.0092945,0.0049426,0.0080381
SAS,GIH,CSA,gih,-0.12192,-0.072202,0.12777,-0.16003,0.03152,-0.0013708,-0.011815,-0.0043722,-3.5485e-05,0.016933,0.0012384,0.00019323,-0.00016868,-5.0597e-05,-0.0011806,-0.0014886,-0.0045309,0.0014109,0.0039687,0.0049194
SAS,GIH,CSA,gih,-0.12169,-0.067842,0.12715,-0.16593,0.026054,0.0022429,-0.014435,-0.0073477,0.0052089,0.029316,0.00065659,0.0033896,-0.0019047,0.003351,0.00018475,0.0052836,0.0026864,0.013217,-0.0029992,0.0016956
SAS,GIH,CSA,gih,-0.12161,-0.067968,0.13406,-0.16918,0.025543,-0.0018772,-0.0077652,-0.0042514,0.0017826,0.027902,0.0011419,-0.0010871,0.0032925,-0.0013388,-0.00036931,0.0030633,0.0042226,0.010786,0.0030806,0.00095778
SAS,GIH,CSA,gih,-0.12212,-0.068519,0.1295,-0.16043,0.028663,-0.003483,-0.013625,-0.010581,0.0026341,0.031116,-0.002483,-0.0052912,0.003478,0.0071811,0.0051514,0.0032558,0.0017816,0.0031287,0.0011688,0.0067611
SAS,GIH,CSA,gih,-0.12428,-0.067864,0.1298,-0.16401,0.026071,0.00028353,-0.013087,-0.0071297,0.0025308,0.028232,-0.0012236,0.0022092,0.0010282,-0.0086205,0.0036064,0.0044638,0.0069289,0.0028395,-9.1239e-05,0.0096995
SAS,GIH,CSA,gih,-0.12491,-0.073285,0.11658,-0.14984,0.021871,-0.004499,-0.0075094,-0.0073984,-0.0010739,0.012742,-0.0011783,0.00066271,0.0002009,0.00012621,0.0013683,0.0041328,0.0027886,-0.0013083,0.0039112,-0.0058176
SAS,GIH,CSA,gih,-0.12315,-0.071765,0.12642,-0.16614,0.028894,-0.0022429,-0.012874,-0.0050539,0.0026993,0.019767,0.0021042,-0.0027672,0.0090117,0.0010296,0.0048723,-0.0104,0.0019624,0.0062497,-0.005022,0.0043403
SAS,GIH,CSA,gih,-0.12389,-0.068093,0.13037,-0.171,0.024337,-0.002961,-0.0030183,-0.013857,0.0038809,0.028658,-0.00072198,-0.00050129,0.0051238,-0.0030241,0.0034302,0.0038359,0.0006101,0.0047183,3.4222e-05,0.0010261
SAS,GIH,CSA,gih,-0.12214,-0.068294,0.13221,-0.16867,0.029599,0.0015181,-0.010645,-0.0035557,0.0048818,0.032912,-0.0040996,0.005502,0.00080089,0.0035986,-0.00053442,0.0089473,-0.00041294,0.0024024,-0.0070615,0.0064791
SAS,GIH,CSA,gih,-0.12471,-0.081895,0.11642,-0.14059,0.024637,0.00058112,-0.0029922,-0.00046472,0.0012753,0.0010501,0.0025866,0.0040376,-0.00072262,-0.0021119,-0.0035649,-0.0058985,0.0041867,-0.00070236,-0.0013971,-0.0037747
SAS,GIH,CSA,gih,-0.12253,-0.073704,0.13459,-0.16707,0.028304,-0.0043931,-0.014116,-0.0031335,2.8823e-05,0.018638,-0.00039141,-0.0018531,-0.00039965,-0.0027207,2.502e-05,-0.00071472,0.0020429,0.003601,-0.0034265,0.0079462
SAS,GIH,CSA,gih,-0.12053,-0.071182,0.13045,-0.16504,0.027561,-7.7828e-05,-0.0086388,0.0017845,0.0035456,0.018863,0.0028994,-0.0045309,0.0018182,-0.0026749,0.0062405,0.0034844,-0.002281,0.0044307,-0.0067721,-0.00051224
SAS,GIH,CSA,gih,-0.12553,-0.069685,0.12802,-0.16784,0.028891,0.0047736,-0.015358,-0.0041149,0.0035124,0.020406,-0.001374,0.0012098,0.00061417,-0.0012359,-0.0030955,0.0018833,0.0038193,0.0070641,-0.0025096,0.0024251
SAS,GIH,CSA,gih,-0.12221,-0.068537,0.13288,-0.169,0.02662,0.00049889,-0.013224,-0.00022922,0.0035263,0.028725,0.0029598,0.001388,-0.0027497,0.0012618,0.0043351,0.0046836,0.0077851,0.0076743,-0.0046987,0.0027016
SAS,GIH,CSA,gih,-0.12353,-0.06664,0.1335,-0.16882,0.035082,-0.00055577,-0.011892,-0.006035,0.0032864,0.022901,-0.00042776,-0.0025073,0.0011323,-0.0029141,0.0001815,0.0017942,-0.0046186,0.0043909,-0.0052426,0.0086619
SAS,GIH,CSA,gih,-0.12421,-0.06963,0.12857,-0.16615,0.029824,-0.0021849,-0.011587,8.8929e-06,0.0017312,0.022304,-0.0012515,-0.0010162,0.00068876,0.0057258,0.0082033,0.0022167,0.0052667,0.0056177,0.0022175,0.005743
SAS,GIH,CSA,gih,-0.1222,-0.072454,0.13042,-0.17037,0.029913,0.00036304,-0.01236,-0.00357,0.0021928,0.025033,-0.0023606,-0.0018507,0.0026616,-0.0033831,-0.0021554,0.010294,-0.0034299,0.006671,-0.0016277,0.0073754
SAS,GIH,CSA,gih,-0.12336,-0.064318,0.13598,-0.17157,0.030952,-0.0011575,-0.012029,-0.0022293,0.0013194,0.028671,-0.0024505,-0.003039,0.00082804,-0.0046974,0.001143,0.0034966,0.0031586,0.0055102,0.00015524,0.0079289
SAS,GIH,CSA,gih,-0.12373,-0.077877,0.12664,-0.16019,0.028944,-0.0040758,-0.019555,-0.003097,0.0032399,0.023722,-0.0026498,-0.0022229,0.0016353,0.0039281,0.0055214,0.0070162,-0.00033015,0.0049855,-0.0088482,0.0046456
